Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
65,4/3/18,65,29-327,BOS_LW,@,TBL,L,0,0,0,-2,2,0,0,0,0,0,0,0,3,0,23,17:47,0,0,0,1,0
66,4/5/18,66,29-329,BOS_LW,@,FLA,L,0,1,1,-2,0,0,0,0,0,0,1,0,4,0,25,20:17,0,0,0,1,0
67,4/7/18,67,29-331,BOS_LW,,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,22,17:26,0,0,1,0,100
68,4/8/18,68,29-332,BOS_LW,,FLA,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,24,21:52,1,1,0,0,
1,10/13/16,1,28-155,BOS_LW,@,CBJ,W,2,3,5,5,0,2,0,0,1,3,0,0,7,28.6,22,17:12,1,1,0,0,
2,10/15/16,2,28-157,BOS_LW,@,TOR,L,0,1,1,-1,4,0,0,0,0,0,1,0,0,,21,16:38,0,0,0,0,
3,10/17/16,3,28-159,BOS_LW,@,WPG,W,0,1,1,3,0,0,0,0,0,1,0,0,2,0,28,21:21,0,0,3,0,100
4,10/20/16,4,28-162,BOS_LW,,NJD,W,1,1,2,2,2,1,0,0,0,1,0,0,2,50,21,17:57,1,1,0,1,0
5,10/22/16,5,28-164,BOS_LW,,MTL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,21:10,1,0,0,0,
6,10/25/16,6,28-167,BOS_LW,,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,17:53,2,0,0,0,
7,10/26/16,7,28-168,BOS_LW,@,NYR,L,0,1,1,-1,2,0,0,0,0,1,0,0,2,0,23,16:46,0,1,0,0,
8,10/29/16,8,28-171,BOS_LW,@,DET,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,25,17:32,2,0,2,0,100
9,11/1/16,9,28-174,BOS_LW,@,FLA,W,1,0,1,0,2,1,0,0,0,0,0,0,1,100,24,19:29,1,0,1,1,50
10,11/3/16,10,28-176,BOS_LW,@,TBL,W,0,1,1,2,0,0,0,0,0,1,0,0,5,0,29,23:38,1,2,0,1,0
11,11/5/16,11,28-178,BOS_LW,,NYR,L,0,1,1,-1,4,0,0,0,0,1,0,0,0,,20,16:50,1,0,0,1,0
12,11/7/16,12,28-180,BOS_LW,,BUF,W,1,0,1,0,0,0,1,0,1,0,0,0,3,33.3,20,17:51,0,0,1,1,50
13,11/8/16,13,28-181,BOS_LW,@,MTL,L,0,1,1,0,0,0,0,0,0,0,1,0,2,0,24,19:44,0,2,2,1,66.7
14,11/10/16,14,28-183,BOS_LW,,CBJ,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,20,14:11,0,0,0,0,
15,11/12/16,15,28-185,BOS_LW,@,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,22,16:33,0,0,0,0,
16,11/13/16,16,28-186,BOS_LW,@,COL,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,19:17,0,0,0,0,
17,11/17/16,17,28-190,BOS_LW,@,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,27,20:07,0,0,0,0,
18,11/19/16,18,28-192,BOS_LW,,WPG,W,1,0,1,1,0,1,0,0,1,0,0,0,5,20,23,17:24,0,0,0,0,
19,11/22/16,19,28-195,BOS_LW,,STL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,24,19:00,1,0,0,0,
20,11/24/16,20,28-197,BOS_LW,@,OTT,L,0,1,1,0,4,0,0,0,0,0,1,0,1,0,23,17:36,1,0,0,0,
21,11/25/16,21,28-198,BOS_LW,,CGY,L,0,0,0,0,2,0,0,0,0,0,0,0,4,0,24,20:51,2,0,0,1,0
22,11/27/16,22,28-200,BOS_LW,,TBL,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,21,14:29,1,0,0,0,
23,11/29/16,23,28-202,BOS_LW,@,PHI,L-SO,1,0,1,0,4,1,0,0,0,0,0,0,4,25,29,20:11,2,0,0,0,
24,12/1/16,24,28-204,BOS_LW,,CAR,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,26,19:48,0,0,0,2,0
25,12/3/16,25,28-206,BOS_LW,@,BUF,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,27,20:36,1,2,1,2,33.3
26,12/5/16,26,28-208,BOS_LW,,FLA,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0,24,19:40,0,0,0,0,
27,12/7/16,27,28-210,BOS_LW,@,WSH,L-OT,0,1,1,0,0,0,0,0,0,0,1,0,2,0,24,17:19,0,0,0,0,
28,12/8/16,28,28-211,BOS_LW,,COL,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0,22,17:51,1,1,0,0,
29,12/10/16,29,28-213,BOS_LW,,TOR,L,1,0,1,-2,2,1,0,0,0,0,0,0,5,20,23,17:39,2,0,0,0,
30,12/12/16,30,28-215,BOS_LW,@,MTL,W,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,27,19:06,1,0,0,0,
31,12/14/16,31,28-217,BOS_LW,@,PIT,L-OT,1,0,1,0,4,1,0,0,0,0,0,0,10,10,26,19:58,0,0,0,0,
32,12/15/16,32,28-218,BOS_LW,,ANA,L,0,1,1,0,0,0,0,0,0,1,0,0,5,0,26,22:59,2,0,0,0,
33,12/18/16,33,28-221,BOS_LW,,LAK,W,0,0,0,0,2,0,0,0,0,0,0,0,3,0,23,20:11,1,2,0,0,
34,12/20/16,34,28-223,BOS_LW,,NYI,L,0,0,0,-2,0,0,0,0,0,0,0,0,6,0,22,19:39,1,0,0,0,
35,12/22/16,35,28-225,BOS_LW,@,FLA,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,27,20:59,2,0,0,0,
36,12/23/16,36,28-226,BOS_LW,@,CAR,L-OT,1,0,1,0,0,0,1,0,0,0,0,0,1,100,25,20:21,0,0,0,0,
37,12/27/16,37,28-230,BOS_LW,@,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,20:41,0,0,0,0,
38,12/29/16,38,28-232,BOS_LW,@,BUF,W,0,1,1,0,0,0,0,0,0,1,0,0,4,0,29,21:10,1,2,0,1,0
39,12/31/16,39,28-234,BOS_LW,,BUF,W,0,1,1,0,2,0,0,0,0,0,1,0,2,0,23,19:19,0,1,0,1,0
40,1/2/17,40,28-236,BOS_LW,@,NJD,L,0,0,0,-2,4,0,0,0,0,0,0,0,1,0,20,17:09,0,1,0,0,
41,1/5/17,41,28-239,BOS_LW,,EDM,L,0,1,1,-2,0,0,0,0,0,0,1,0,4,0,27,22:56,0,0,1,0,100
42,1/7/17,42,28-241,BOS_LW,@,FLA,W,2,0,2,1,0,0,1,1,1,0,0,0,3,66.7,24,18:55,0,2,0,0,
43,1/8/17,43,28-242,BOS_LW,@,CAR,L-OT,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,22,19:46,1,0,0,1,0
44,1/10/17,44,28-244,BOS_LW,@,STL,W,2,1,3,2,0,2,0,0,0,0,1,0,5,40,29,22:08,0,1,0,2,0
45,1/12/17,45,28-246,BOS_LW,@,NSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,23,19:18,0,0,0,0,
46,1/14/17,46,28-248,BOS_LW,,PHI,W,2,3,5,4,0,1,0,1,0,2,1,0,3,66.7,24,21:06,0,1,0,0,
47,1/16/17,47,28-250,BOS_LW,,NYI,L,0,0,0,-3,2,0,0,0,0,0,0,0,4,0,22,17:57,0,0,0,0,
48,1/18/17,48,28-252,BOS_LW,@,DET,L-SO,0,2,2,0,0,0,0,0,0,0,1,1,0,,28,20:44,0,0,0,0,
49,1/20/17,49,28-254,BOS_LW,,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,20:24,1,0,0,0,
50,1/22/17,50,28-256,BOS_LW,@,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,7,0,24,19:09,0,0,0,0,
51,1/24/17,51,28-258,BOS_LW,,DET,W,2,0,2,1,0,1,1,0,0,0,0,0,5,40,26,19:49,1,1,0,0,
52,1/26/17,52,28-260,BOS_LW,,PIT,W,2,0,2,1,0,1,0,1,0,0,0,0,4,50,30,23:25,0,1,0,2,0
53,1/31/17,53,28-265,BOS_LW,@,TBL,W,0,2,2,1,0,0,0,0,0,2,0,0,2,0,29,19:39,0,1,0,0,
54,2/1/17,54,28-266,BOS_LW,@,WSH,L,2,1,3,-2,2,0,2,0,0,1,0,0,3,66.7,23,21:00,1,1,0,1,0
55,2/4/17,55,28-269,BOS_LW,,TOR,L,0,1,1,1,0,0,0,0,0,0,1,0,4,0,27,22:19,1,0,0,0,
56,2/9/17,56,28-274,BOS_LW,,SJS,W,1,1,2,2,0,1,0,0,0,0,1,0,2,50,24,21:31,0,0,0,1,0
57,2/11/17,57,28-276,BOS_LW,,VAN,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,25,20:51,1,0,0,0,
58,2/12/17,58,28-277,BOS_LW,,MTL,W,0,1,1,1,4,0,0,0,0,0,0,1,6,0,27,19:27,0,1,0,0,
59,2/19/17,59,28-284,BOS_LW,@,SJS,W,1,0,1,1,0,1,0,0,1,0,0,0,4,25,26,21:01,0,2,0,0,
60,2/22/17,60,28-287,BOS_LW,@,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,19:07,1,0,0,0,
61,2/23/17,61,28-288,BOS_LW,@,LAK,W,1,1,2,3,2,1,0,0,0,1,0,0,2,50,23,18:09,0,1,0,0,
62,2/26/17,62,28-291,BOS_LW,@,DAL,W,1,2,3,3,0,1,0,0,0,2,0,0,1,100,27,19:09,0,1,0,0,
63,2/28/17,63,28-293,BOS_LW,,ARI,W,1,1,2,2,4,1,0,0,0,1,0,0,1,100,21,16:24,0,0,0,0,
64,3/2/17,64,28-295,BOS_LW,,NYR,L,1,0,1,1,0,1,0,0,0,0,0,0,2,50,24,21:02,0,1,0,1,0
65,3/4/17,65,28-297,BOS_LW,,NJD,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,23,18:47,2,0,0,0,
66,3/6/17,66,28-299,BOS_LW,@,OTT,L,1,0,1,-1,2,0,1,0,0,0,0,0,2,50,22,17:54,2,0,0,0,
67,3/8/17,67,28-301,BOS_LW,,DET,W,2,0,2,2,0,2,0,0,1,0,0,0,3,66.7,21,18:26,2,0,0,0,
68,3/11/17,68,28-304,BOS_LW,,PHI,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,24,22:19,2,0,0,0,
69,3/13/17,69,28-306,BOS_LW,@,VAN,W,3,1,4,2,0,2,1,0,1,1,0,0,4,75,26,19:30,1,0,1,0,100
70,3/15/17,70,28-308,BOS_LW,@,CGY,W,1,1,2,0,0,1,0,0,0,1,0,0,5,20,26,21:09,0,1,0,0,
71,3/16/17,71,28-309,BOS_LW,@,EDM,L,1,2,3,1,2,1,0,0,0,0,2,0,3,33.3,26,22:25,1,0,1,1,50
72,3/20/17,72,28-313,BOS_LW,@,TOR,L,0,1,1,-2,0,0,0,0,0,1,0,0,0,,23,21:34,0,0,0,0,
73,3/21/17,73,28-314,BOS_LW,,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,26,22:53,0,1,0,1,0
74,3/23/17,74,28-316,BOS_LW,,TBL,L,0,0,0,-2,2,0,0,0,0,0,0,0,5,0,28,22:31,2,1,0,0,
75,3/25/17,75,28-318,BOS_LW,@,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,20:06,0,0,0,0,
76,3/28/17,76,28-321,BOS_LW,,NSH,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,22,18:48,0,1,0,0,
77,3/30/17,77,28-323,BOS_LW,,DAL,W,1,1,2,1,0,1,0,0,1,0,1,0,1,100,23,19:15,0,1,0,0,
78,4/1/17,78,28-325,BOS_LW,,FLA,W,1,0,1,2,2,0,1,0,0,0,0,0,6,16.7,28,19:22,0,0,0,0,
79,4/2/17,79,28-326,BOS_LW,@,CHI,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0,27,21:18,3,0,0,0,
80,4/4/17,80,28-328,BOS_LW,,TBL,W,0,0,0,0,15,0,0,0,0,0,0,0,0,,7,5:17,0,0,0,0,
1,10/8/15,1,27-150,BOS_LW,,WPG,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,16:31,1,0,0,0,
2,10/10/15,2,27-152,BOS_LW,,MTL,L,0,0,0,0,2,0,0,0,0,0,0,0,3,0,23,18:13,3,0,0,0,
3,10/17/15,3,27-159,BOS_LW,@,ARI,W,1,0,1,1,0,0,0,1,0,0,0,0,5,20,25,18:57,1,0,0,2,0
4,10/21/15,4,27-163,BOS_LW,,PHI,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,3,0,29,20:32,1,0,1,0,100
5,10/23/15,5,27-165,BOS_LW,@,NYI,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0,25,19:33,1,1,0,0,
6,10/27/15,6,27-169,BOS_LW,,ARI,W,1,1,2,1,0,0,1,0,0,1,0,0,5,20,24,18:39,0,0,0,2,0
7,10/30/15,7,27-172,BOS_LW,@,FLA,W,2,0,2,1,15,1,1,0,1,0,0,0,3,66.7,25,17:53,2,0,1,0,100
8,10/31/15,8,27-173,BOS_LW,@,TBL,W,1,1,2,1,2,1,0,0,0,0,1,0,5,20,25,18:00,0,0,1,1,50
9,11/3/15,9,27-176,BOS_LW,,DAL,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,24,20:15,0,0,1,1,50
10,11/5/15,10,27-178,BOS_LW,@,WSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,22,17:19,1,1,0,0,
11,11/7/15,11,27-180,BOS_LW,@,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,24,16:03,1,1,0,0,
12,11/8/15,12,27-181,BOS_LW,@,NYI,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,19,16:25,0,0,0,0,
13,11/12/15,13,27-185,BOS_LW,,COL,L,0,0,0,0,2,0,0,0,0,0,0,0,2,0,25,19:51,0,1,0,0,
14,11/14/15,14,27-187,BOS_LW,,DET,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,23,19:46,1,1,0,0,
15,11/17/15,15,27-190,BOS_LW,,SJS,L,1,0,1,1,2,0,1,0,0,0,0,0,2,50,24,17:43,0,1,0,0,
16,11/19/15,16,27-192,BOS_LW,,MIN,W,1,0,1,1,4,1,0,0,0,0,0,0,2,50,25,19:06,2,1,0,1,0
17,11/21/15,17,27-194,BOS_LW,,TOR,W,1,0,1,1,2,1,0,0,0,0,0,0,4,25,25,18:10,1,0,0,0,
18,11/23/15,18,27-196,BOS_LW,@,TOR,W,2,0,2,2,2,1,0,1,0,0,0,0,5,40,31,19:23,0,1,1,0,100
19,11/25/15,19,27-198,BOS_LW,@,DET,W,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,24,16:37,1,0,0,0,
20,11/27/15,20,27-200,BOS_LW,,NYR,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0,27,17:39,0,0,0,1,0
21,12/2/15,21,27-205,BOS_LW,@,EDM,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,20:02,0,0,0,0,
22,12/4/15,22,27-207,BOS_LW,@,CGY,L-OT,2,0,2,1,2,1,0,1,0,0,0,0,4,50,28,18:37,1,1,0,0,
23,12/5/15,23,27-208,BOS_LW,@,VAN,W,1,0,1,3,0,1,0,0,1,0,0,0,5,20,28,19:20,0,2,2,2,50
24,12/7/15,24,27-210,BOS_LW,,NSH,L,0,0,0,0,9,0,0,0,0,0,0,0,0,,23,15:36,0,1,0,0,
25,12/9/15,25,27-212,BOS_LW,@,MTL,W,0,1,1,0,2,0,0,0,0,1,0,0,3,0,27,19:29,1,1,0,2,0
26,12/12/15,26,27-215,BOS_LW,,FLA,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50,24,19:12,0,0,0,1,0
27,12/14/15,27,27-217,BOS_LW,,EDM,L-OT,1,0,1,1,2,1,0,0,0,0,0,0,9,11.1,21,17:44,2,1,1,0,100
28,12/16/15,28,27-219,BOS_LW,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,16:08,0,0,0,1,0
29,12/18/15,29,27-221,BOS_LW,@,PIT,W,0,2,2,0,0,0,0,0,0,1,0,1,3,0,26,18:20,1,1,1,1,50
30,12/20/15,30,27-223,BOS_LW,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,19:39,3,1,1,0,100
31,12/22/15,31,27-225,BOS_LW,,STL,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,26,20:47,0,1,0,0,
32,12/26/15,32,27-229,BOS_LW,,BUF,L,0,1,1,-2,0,0,0,0,0,1,0,0,2,0,25,22:19,1,2,0,1,0
33,12/27/15,33,27-230,BOS_LW,@,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,22,18:52,2,1,0,0,
34,12/29/15,34,27-232,BOS_LW,,OTT,W,0,1,1,-1,2,0,0,0,0,0,1,0,3,0,24,17:22,2,1,0,1,0
35,1/9/16,35,27-243,BOS_LW,@,OTT,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,0,,29,20:24,1,1,0,0,
36,1/11/16,36,27-245,BOS_LW,@,NYR,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,24,19:16,2,0,0,0,
37,1/13/16,37,27-247,BOS_LW,@,PHI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,19:50,1,1,0,0,
38,1/15/16,38,27-249,BOS_LW,@,BUF,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0,26,17:45,0,0,1,0,100
39,1/16/16,39,27-250,BOS_LW,,TOR,W,1,0,1,2,4,1,0,0,1,0,0,0,6,16.7,24,18:55,2,0,0,0,
40,1/19/16,40,27-253,BOS_LW,@,MTL,W,1,0,1,2,2,1,0,0,0,0,0,0,3,33.3,28,18:27,0,0,1,0,100
41,1/21/16,41,27-255,BOS_LW,,VAN,L,1,0,1,-1,0,1,0,0,0,0,0,0,1,100,21,17:14,0,0,0,0,
42,1/23/16,42,27-257,BOS_LW,,CBJ,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25,24,18:53,0,0,0,0,
43,1/25/16,43,27-259,BOS_LW,@,PHI,W,1,0,1,1,2,0,1,0,0,0,0,0,6,16.7,27,17:45,2,0,1,0,100
44,1/26/16,44,27-260,BOS_LW,,ANA,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,27,18:53,1,0,0,0,
45,2/2/16,45,27-267,BOS_LW,,TOR,L-OT,2,0,2,0,0,2,0,0,0,0,0,0,5,40,27,18:28,0,1,0,0,
46,2/4/16,46,27-269,BOS_LW,@,BUF,W,1,0,1,0,0,1,0,0,0,0,0,0,5,20,24,21:01,1,0,1,2,33.3
47,2/6/16,47,27-271,BOS_LW,,BUF,W,1,0,1,0,2,1,0,0,1,0,0,0,5,20,25,19:33,1,0,0,0,
48,2/9/16,48,27-274,BOS_LW,,LAK,L,1,0,1,-1,2,0,1,0,0,0,0,0,4,25,22,16:22,1,1,0,2,0
49,2/11/16,49,27-276,BOS_LW,@,WPG,W,1,2,3,3,2,1,0,0,1,2,0,0,4,25,30,17:08,1,0,0,0,
50,2/13/16,50,27-278,BOS_LW,@,MIN,W,1,0,1,0,0,0,0,1,0,0,0,0,1,100,27,18:56,1,0,0,0,
51,2/14/16,51,27-279,BOS_LW,@,DET,L,1,1,2,4,2,1,0,0,0,0,0,1,2,50,24,18:01,0,0,0,1,0
52,2/16/16,52,27-281,BOS_LW,@,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,26,17:38,0,0,0,1,0
53,2/18/16,53,27-283,BOS_LW,@,NSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,22,19:11,0,0,0,1,0
54,2/20/16,54,27-285,BOS_LW,@,DAL,W,2,1,3,0,0,1,1,0,0,1,0,0,6,33.3,26,18:18,0,0,0,0,
55,2/22/16,55,27-287,BOS_LW,,CBJ,L,0,0,0,-2,10,0,0,0,0,0,0,0,4,0,26,17:56,0,0,0,1,0
56,2/24/16,56,27-289,BOS_LW,,PIT,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50,23,16:48,0,0,0,1,0
57,2/26/16,57,27-291,BOS_LW,@,CAR,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50,25,17:55,0,0,0,0,
58,2/28/16,58,27-293,BOS_LW,,TBL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,23,16:43,2,1,0,2,0
59,3/1/16,59,27-295,BOS_LW,,CGY,W,0,0,0,0,2,0,0,0,0,0,0,0,5,0,24,19:36,0,0,1,0,100
60,3/3/16,60,27-297,BOS_LW,,CHI,W,1,1,2,2,0,1,0,0,0,1,0,0,2,50,22,15:02,0,1,0,0,
61,3/5/16,61,27-299,BOS_LW,,WSH,L-OT,0,1,1,0,2,0,0,0,0,1,0,0,2,0,21,17:41,0,1,0,1,0
62,3/7/16,62,27-301,BOS_LW,@,FLA,W,0,2,2,2,0,0,0,0,0,2,0,0,2,0,29,20:55,1,1,0,0,
63,3/8/16,63,27-302,BOS_LW,@,TBL,W,1,0,1,1,0,1,0,0,1,0,0,0,6,16.7,27,19:05,1,0,0,0,
64,3/10/16,64,27-304,BOS_LW,,CAR,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,27,19:40,0,0,2,2,50
65,3/12/16,65,27-306,BOS_LW,,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,18:29,1,0,0,0,
66,3/15/16,66,27-309,BOS_LW,@,SJS,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,18:55,2,3,0,0,
67,3/18/16,67,27-312,BOS_LW,@,ANA,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,24,15:13,1,0,0,1,0
68,3/19/16,68,27-313,BOS_LW,@,LAK,L,0,0,0,1,0,0,0,0,0,0,0,0,5,0,27,20:35,1,0,1,0,100
69,3/23/16,69,27-317,BOS_LW,@,NYR,L,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,25,18:47,1,0,1,1,50
70,3/24/16,70,27-318,BOS_LW,,FLA,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,23,20:10,0,0,0,0,
71,3/26/16,71,27-320,BOS_LW,@,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,19:51,0,0,1,1,50
72,3/29/16,72,27-323,BOS_LW,@,NJD,L,1,0,1,1,2,1,0,0,0,0,0,0,4,25,22,18:33,1,1,1,0,100
73,4/1/16,73,27-326,BOS_LW,@,STL,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,19:59,1,0,0,0,
74,4/3/16,74,27-328,BOS_LW,@,CHI,L,1,1,2,2,0,1,0,0,0,1,0,0,2,50,27,18:23,5,1,0,0,
75,4/5/16,75,27-330,BOS_LW,,CAR,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,28,23:08,2,0,0,1,0
76,4/7/16,76,27-332,BOS_LW,,DET,W,1,1,2,1,0,1,0,0,0,1,0,0,4,25,28,16:47,2,1,0,0,
77,4/9/16,77,27-334,BOS_LW,,OTT,L,0,1,1,0,0,0,0,0,0,1,0,0,5,0,27,20:02,1,0,0,0,
1,10/8/14,1,26-150,BOS_LW,,PHI,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,23,18:16,0,1,0,0,
2,10/9/14,2,26-151,BOS_LW,@,DET,L,0,0,0,1,2,0,0,0,0,0,0,0,4,0,23,16:46,0,0,0,0,
3,10/11/14,3,26-153,BOS_LW,,WSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,19,14:06,1,0,1,0,100
4,10/13/14,4,26-155,BOS_LW,,COL,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,21,17:38,0,1,0,1,0
5,10/15/14,5,26-157,BOS_LW,@,DET,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0,25,18:47,1,0,0,0,
6,10/16/14,6,26-158,BOS_LW,@,MTL,L,0,0,0,-1,4,0,0,0,0,0,0,0,2,0,21,13:00,0,0,0,0,
7,10/18/14,7,26-160,BOS_LW,@,BUF,W,0,1,1,2,2,0,0,0,0,1,0,0,3,0,22,14:27,0,0,0,0,
8,10/21/14,8,26-163,BOS_LW,,SJS,W,1,0,1,-2,2,0,1,0,0,0,0,0,2,50,23,16:50,0,0,0,2,0
9,10/23/14,9,26-165,BOS_LW,,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14:12,0,0,0,0,
10,10/25/14,10,26-167,BOS_LW,@,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0,22,16:19,1,0,0,0,
11,10/28/14,11,26-170,BOS_LW,,MIN,L,0,0,0,0,2,0,0,0,0,0,0,0,2,0,23,17:36,0,0,0,0,
12,10/30/14,12,26-172,BOS_LW,@,BUF,W,2,1,3,3,0,2,0,0,1,1,0,0,4,50,19,15:57,0,0,0,1,0
13,11/1/14,13,26-174,BOS_LW,,OTT,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50,21,15:35,3,0,0,1,0
